"id","category","name","unit","price","oldPrice","form","country","shelfLife","barcode","badges","stock","featured","slug","imageUrl","sourceUrl","composition","usage","description"
"p643","Травяные сборы 100 г","Трава мелиссы лимонной «Котовник кошачий»","50 г","807",,,"Россия","24 месяца","4690324009429","","2","False","trava-melissy-limonnoi-kotovnik-koshachii","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ftrava-melissy-limonnoi-kotovnik-koshachii.jpg?alt=media&token=aae84640-681a-4fe1-b2bf-a6f27d01a857","https://www.flip.kz/catalog?prod=3756922","мелиссы лимонной (котовника кошачьего) трава",,"Применяется при неврозах, депрессиях, бессоннице , сердцебиениях, одышке, повышенном артериальном давлении, мигрени, болях в желудке, метеоризме, анемиях, болезненных менструациях  Как успокаивающее, гипотензивное, мочегонное, болеутоляющее, спазмолитическое средство  Способ приготовления и применения: 1-2 ст.л. травы залить 0,2-0,3 л кипятка , настоять 1 час при комнатной температуре ⏳, процедить Принимать по 1/3 от полученного объема 3 раза в день Противопоказания: индивидуальная непереносимость"
"p644","Травяные сборы 100 г","Сбор трав «Бюст идеальный»","50 г","1152",,,"Россия","24 месяца","4610002413003","","9","False","sbor-trav-byust-idealnyi","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fsbor-trav-byust-idealnyi.jpg?alt=media&token=4fc8ac0e-736e-4dcf-9f7e-b7de72dd18ab","https://www.flip.kz/catalog?prod=3756938",,,"Рекомендован в качестве средства, формирующего плоский живот и очень красивый идеальный бюст  Улучшающего липидный (углеводный, жировой) обмен веществ  Великолепный эффект достигается за счет устранения гипоксии и заметного уменьшения синтеза пролактина  Способ приготовления и применения: 3-4 ст. л сбора залить 0,3-0,4 л кипятка , настоять 1 час при комнатной температуре ⏳ Принимать по 1/3 от полученного объема 3-4 раза в день за 10-15 минут до еды Каждую порцию процеживая через ситечко"
"p645","Травяные сборы 100 г","Сбор трав «Фосфалит»","50 г","1152",,,"Россия","24 месяца","4610002412778","","8","False","sbor-trav-fosfalit","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fsbor-trav-fosfalit.jpg?alt=media&token=d3c94d1d-9a1e-4803-b484-1f6689332c5b","https://www.flip.kz/catalog?prod=3756941",,,"Основные показания: мочекаменная болезнь, острый и хронический пиелонефрит, отеки сердечного и почечного происхождения  Обладает мочегонным, уросептическим и противовоспалительным действием  Способствует отхождению песка и камней из почек, особенно фосфатов Способ приготовления и применения: 1 ст.л. сбора залить 0,2 л кипятка , настоять 1 час при комнатной температуре ⏳, процедить Принимать по 1/3 от полученного объема 3 раза в день за 10-15 минут до еды Особенности применения: при гломерулонефрите применяется в половинной дозировке  Минимальный курс приема: от 1-2 месяцев до полугода и более При необходимости курсы можно повторять до нескольких раз в год, делая перерывы между ними в 1-2 месяца Противопоказания: индивидуальная непереносимость"
"p646","Травяные сборы 100 г","Амми большой","50 г","1349",,"мелкий помол","Россия","24 месяца","4690324020714","","0","False","ammi-bolshoi","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fammi-bolshoi.jpg?alt=media&token=4c85db41-93eb-4cc9-9ddb-f7e546d9ee62","https://www.flip.kz/catalog?prod=4087286","амми большой трава",,"Применяется при витилиго, гнездном и тотальном облысении, псориазе, нейродермите, красном плоском лишае  В качестве средства, стимулирующего образование в коже пигмента меланина и способствующего восстановлению пигментации кожи  Также оказывает капилляроукрепляющее, седативное, желчегонное, мочегонное действия  Способ приготовления и применения: 5 ст.л. ряски малой, 1 ст.л. амми большой залить 0,15-0,2 л берёзового уксуса Все перемешать и настоять 3 суток в темном месте ⏳ Применять в виде примочек Внутрь 1 ст.л. травы залить 0,3 л кипятка , поставить на 15 минут на водяную баню, затем 3 часа настоять при комнатной температуре Принимать по 1 ст.л. 3 раза в день после еды Противопоказания: индивидуальная непереносимость"
"p647","Травяные сборы 100 г","Ятрышника клубеньки (для потенции и восстановления сил)","25 г","8949",,,"Россия","24 месяца","4690324007449","","0","False","yatryshnika-klubenki-dlya-potentsii-i-vosstanovleniya-sil","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fyatryshnika-klubenki-dlya-potentsii-i-vosstanovleniya-sil.jpg?alt=media&token=63d7adc5-2049-475e-9b3c-c065f17ae903","https://www.flip.kz/catalog?prod=4087511","ятрышника клубеньки",,"Применяются при половой слабости (импотенции), общем упадке сил, после перенесенных тяжелых заболеваний, физическом истощении  Способ приготовления и применения: клубеньки измолоть в кофемолке и 1/2 ч.л. полученного порошка залить 120-150 мл кипяченой воды, остуженной до 40°С , непрерывно помешивая, довести до состояния киселя Полученную массу принимать 3 раза в день перед едой Минимальный курс приема: 5-10 дней ⏳ Противопоказания: индивидуальная непереносимость"
"p648","Травяные сборы 100 г","Травяной сбор «Суставы здоровые»","","1152",,,"Россия","24 месяца","4610002410101","","0","False","travyanoi-sbor-sustavy-zdorovye","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ftravyanoi-sbor-sustavy-zdorovye.jpg?alt=media&token=b5a42f8c-b160-4f8d-996b-4b40acfc3c76","https://www.flip.kz/catalog?prod=4123546","Адониса, бедренцакамнеломки, василька, горца птичьего, донника, дурнишника, зверобоя, золотарника, зюзника, иванчая, хвоща, чернобыльника трава; березы листья; ели хвоя; марены, шиповника корневища; осины кора.","1-2 ст. л. сырья залить 0,2-0,3 л воды, довести до кипения потомить 3-4 мин , настоять до остывания, процедить, отжать Принимать по 1/3-1/4 от полученного объема 3-4 раза в день до еды Минимальный курс приема: 1-3 месяца (после каждого месяца приема перерыв в 7-10 дней) Во время перерыва применяются чаи, способствующие нормализации минерального обмена веществ При изменениях, связанных с остеопорозом, чередовать с напитком чайным «Кости молодые и прочные» Рекомендуется локально наносить «Мазь с сабельником» Противопоказания: индивидуальная непереносимость","Рекомендован при тугоподвижности суставов, ограниченности движений в них, хрусте, боли при движении, шипах, шпорах  В качестве солерастворяющего и выводящего, противовоспалительного, обезболивающего, способствующего нормализации минерального обмена веществ средства"
"p649","Травяные сборы 100 г","Сбор трав «Жаропонижающий»","50 г","1152",,,"Россия","24 месяца","4610002410910","","9","False","sbor-trav-zharoponizhayushchii","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fsbor-trav-zharoponizhayushchii.jpg?alt=media&token=827f7845-9beb-40c8-a399-8d8a520ad4f4","https://www.flip.kz/catalog?prod=4123685","Бадана, липы, малины листья; золотарника, зюзника, иванчая, таволги трава; липы, сирени, таволги цветки; ивы кора ; чага.","1—2 ст. л. сбора залить 0,2–0,3 л кипятка, настоять 1 час при комнатной температуре ⏱. Принимать по 1/3 от полученного объёма 3 раза в день, каждую порцию процеживая через ситечко. Минимальный курс приёма:  зависит от тяжести заболевания и может составлять от 2–3 дней и более. При высоком подъёме температуры рекомендуется дополнительно применять чайный напиток «Аспирин-фито детский» .","Рекомендован при респираторно-вирусных инфекциях  (в том числе гриппе) у взрослых и детей, сопровождающихся повышением температуры . Обладает антимикробным и противовирусным действием , оказывает потогонный и отхаркивающий эффект, способствует снижению жара. Не повреждает слизистые оболочки желудочно-кишечного тракта  и не нарушает работу печени и почек."
"p650","Травяные сборы 100 г","Травяной сбор «Стрессу — нет»","50 г","1152",,,"Россия","24 месяца","4610002413157","","0","False","travyanoi-sbor-stressu-net","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ftravyanoi-sbor-stressu-net.jpg?alt=media&token=854561ea-095d-4e38-a864-9ff8d191f5d4","https://www.flip.kz/catalog?prod=4124063","Берёзы, смородины листья; адониса, василистника, василька, володушки, горца перечного, горца почечуйного, горца птичьего, донника, дурнишника, душицы, зверобоя, змееголовника, золотарника, зюзника, иванчая, клевера, манжетки, мяты, полыни Божье дерево, пустырника, синеголовника, таволги, чабреца, чернобыльника трава; ели хвоя.","1—2 ст. л. сырья залить 0,2–0,3 л кипятка, настоять 1 час при комнатной температуре ⏱, процедить. Принимать по 1/3 от полученного объёма 3 раза в день за 10–15 минут до еды.","Травы, входящие в состав чайного напитка , рекомендованы при стрессах и неврозах, бессоннице , метеочувствительности, частых мигренеподобных головных болях  и повышенной тревожности. Оказывают мягкое успокаивающее действие , помогают снизить эмоциональное напряжение, улучшают настроение и формируют ощущение внутреннего комфорта и удовлетворённости жизнью ."
"p651","Травяные сборы 100 г","Леспедецы копеечниковой трава","50 г","1958",,,"Россия","24 месяца","4690324010883","","0","False","lespedetsy-kopeechnikovoi-trava","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Flespedetsy-kopeechnikovoi-trava.jpg?alt=media&token=4a08c50a-5fc7-42fa-806f-aea8cd8e5891","https://www.flip.kz/catalog?prod=4124162","Леспедецы копеечниковой трава",,"Применяется при воспалительных заболеваниях почек (пиелонефритах, гломерулонефритах и др.), мочекаменной болезни, а также при заболеваниях, вызванных вирусами герпеса . Используется как противовоспалительное и противогерпетическое средство , обладает мочегонным действием , способствует стабилизации водно-солевого обмена, оказывает обезболивающий эффект и поддерживает иммунитет . Способ приготовления и применения:  2 ст. л. травы залить 0,5 л кипятка, настоять 1 час при комнатной температуре ⏱. Принимать по 1/3 от полученного объёма 3 раза в день за 30 минут до еды, каждую порцию процеживая через ситечко. Противопоказания:  индивидуальная непереносимость."
"p652","Травяные сборы 100 г","Лавра листья","50 г","1234",,,"Россия","24 месяца","4690324005179","","9","False","lavra-listya","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Flavra-listya.jpg?alt=media&token=8629fc77-1f35-4ecb-89d0-27bade24ebed","https://www.flip.kz/catalog?prod=4124201","Лавра листья",,"Применяются при сахарном диабете  и суставных заболеваниях , используются как сахаропонижающее средство и способствуют выведению солей из суставных поверхностей . Поддерживают обмен веществ и общее самочувствие . Способ приготовления и применения:  1–2 ст. л. листьев залить 0,2–0,3 л кипятка, настоять 1 час при комнатной температуре ⏱. Принимать по 1/3 от полученного объёма 3 раза в день, каждую порцию процеживая через ситечко. Противопоказания:  индивидуальная непереносимость."
"p653","Полезное питание","Отруби пшеничные","200 г","1021",,,"Россия","24 месяца","4650057090712","",,"False","otrubi-pshenichnye","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fotrubi-pshenichnye.jpg?alt=media&token=ba3951e5-b9e0-48a3-8d53-ea9320eff120","https://www.flip.kz/catalog?prod=4124227","Содержат клетчатку, витамины, микроэлементыи макроэлементы.","3—4 ст. л. отрубей залить водой, подогретой до 60 °C (не кипячёной), и настоять 30 минут до полного набухания ⏱. Употребить в качестве самостоятельного ужина . Объём подбирается индивидуально — важно, чтобы утром был самостоятельный обильный стул .","Применяются при нарушении обмена веществ  (ожирение, атеросклероз, сахарный диабет и др.), аллергиях различной природы  и опухолях кишечника. Используются как средство для выведения из организма токсинов, аллергенов, радионуклидов, канцерогенов и тяжёлых металлов , а также для нормализации работы желудочно-кишечного тракта ."
"p654","Травяные сборы 100 г","Синюхи корни","50 г","3899",,,"Россия","24 месяца","4690324001638","","0","False","sinyukhi-korni","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fsinyukhi-korni.jpg?alt=media&token=0c8d4290-9e6e-4ac9-8d90-ca6a2f2e32c0","https://www.flip.kz/catalog?prod=4124235","Синюхи голубой корневища с корнями","1 ч. л. корней залить 0,2 л воды, довести до кипения, затем томить 3–4 минуты ⏱, настоять до остывания, процедить и отжать. Принимать по 1/2 от полученного объёма 2 раза в день.","Применяются при истерии и неврозах , пневмонии , язвенной болезни двенадцатиперстной кишки и желудка, гастрите и колите. Используются в качестве успокаивающего , отхаркивающего, болеутоляющего , противовоспалительного и противоязвенного средства ."
"p655","Травяные сборы 100 г","Подорожника семена","25 г","2567",,,"Россия","24 месяца","4690324006176","","18","False","podorozhnika-semena","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fpodorozhnika-semena.jpg?alt=media&token=72c304b6-07b6-4872-a175-18f5e93e36b8","https://www.flip.kz/catalog?prod=4127718","Семена подорожника","1 ч. л. семян запивать тёплой кипячёной водой одной порцией на ночь.","Применяются при женском бесплодии , выкидышах на ранних сроках и нерезультативных ЭКО. Используются как средство, способствующее прикреплению плодного яйца в полости матки  и поддержке репродуктивной функции ."
"p656","Травяные сборы 100 г","Аспирин-фито детский","50 г","1152",,,"Россия","24 месяца","4690324010081","","12","False","aspirin-fito-detskii","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Faspirin-fito-detskii.jpg?alt=media&token=854ec78b-c7f5-4a13-a886-9ee7ad73fea2","https://www.flip.kz/catalog?prod=4127793","Березы, малины листья; душицы, зюзника, ряски, тысячелистника трава; ивы кора; липы, сирени, таволги цветки; шиповника плоды.","1—2 ст. л. сбора залить 0,2–0,3 л кипятка, настоять 1 час при комнатной температуре ⏱. Принимать по 1/3 от полученного объёма 3 раза в день, каждую порцию процеживая через ситечко. Минимальный курс приёма:  зависит от тяжести заболевания и может составлять от 2–3 дней и более. После нормализации температуры рекомендуется длительный приём чайного напитка «Иммунитет сильный» .","Применяется при респираторно-вирусных инфекциях  у детей и взрослых, сопровождающихся лихорадкой и высокой температурой . Обладает антимикробным и противовирусным действием , оказывает потогонный и отхаркивающий эффект, способствует снижению температуры и облегчению общего состояния ."
"p657","Травяные сборы 100 г","Травяной сбор для спящих с храпом «Сон-1»","50 г","1152",,,"Россия","24 месяца","4690324009849","","5","False","travyanoi-sbor-dlya-spyashchikh-s-khrapom-son-1","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ftravyanoi-sbor-dlya-spyashchikh-s-khrapom-son-1.jpg?alt=media&token=7589e10c-0caa-47e5-a688-10eb45ec7768","https://www.flip.kz/catalog?prod=4127873","Василистника, золотарника канадского, зюзника, люцерны, крапивы, живокости, дурнишника, первоцвета трава; малины листья; багульника побеги; ивы кора.","2–3 (до 4) ч. л. сбора залить 0,2 л кипятка, настоять 1 час при комнатной температуре ⏱. Выпить непосредственно перед сном . Рекомендуется сочетать с чайными напитками «Голова без слёз» и «Сон-4». Минимальный курс приёма:  на протяжении всего периода сна на левом боку. Важно соблюдать рекомендации по правильной организации сна .","Рекомендован для мужчин и женщин (в постменопаузе)  с выраженным покраснением лица, склонностью к куперозу и/или демодексу , а также при храпе и сне преимущественно на левом боку. Подходит людям, которые просыпаются с ощущением скованности в теле, тяжёлой головой  и недостатком восстановления после сна. Предназначен для «сов» , склонных к сосудистым нарушениям , варикозному расширению вен (чаще выраженному на правой ноге) и спастическому колиту."
"p658","Травяные сборы 100 г","Травяной сбор для спящих на правом боку «Сон-3»","50 г","1152",,,"Россия","24 месяца","4690324009863","","14","False","travyanoi-sbor-dlya-spyashchikh-na-pravom-boku-son-3","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Ftravyanoi-sbor-dlya-spyashchikh-na-pravom-boku-son-3.jpg?alt=media&token=a90d3522-a4c4-40c5-85bf-dc07e1ff73af","https://www.flip.kz/catalog?prod=4127982","Аронии плоды; березы листья; василька, горца почечуйного, иссопа, чертополоха, дербенника, душицы, зверобоя, зюзника, люцерны, медуницы, первоцвета, полыни Божье дерево, синеголовника, чабреца, шикши трава; гречихи цветущие верхушки; ели хвоя; чага.","2 ст. л. сырья залить 0,2–0,3 л сырой воды, подогретой до 60 °C, настоять 1 час ⏱. Принимать по 1/3 от полученного объёма 3 раза в день до еды, каждую порцию процеживая через ситечко. Выпить непосредственно перед сном . Дневной приём свежеприготовленного настоя помогает снизить тревожность и агрессию . Рекомендуется чередовать с чайными напитками «Не боюсь» и «Нервы в норме». Минимальный курс приёма:  на весь период сна на правом боку. Важно соблюдать рекомендации по правильной организации сна .","Рекомендован для тех, кто не может уснуть из-за тревожных мыслей или страха «что произойдёт?» , спящих преимущественно на правом боку. Подходит людям, склонным к депрессии или агрессии , а также при варикозном расширении вен  (более выраженном на левой ноге), камнях в желчном пузыре и/или правой почке, в том числе при её опущении. Способствует снижению внутреннего напряжения, улучшению эмоционального состояния и качества сна ."
"p659","Мази и кремы","Бальзам «Полип-минус»","30 мл","2139",,,"Россия","24 месяца","4690324003038","","9","False","balzam-polip-minus","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fbalzam-polip-minus.jpg?alt=media&token=28087d01-aac6-4902-aa70-314402ae7a73","https://www.flip.kz/catalog?prod=4142002","масляный экстракт трав белены, белладонны, дурмана, золника, омелы, туи, чистотела.","по 1 капле бальзама в каждый носовой проход 1–2 раза в день. При вагинальных и ректальных полипах — в виде тампонов 1 раз в сутки, на ночь .","Применяется при полипах и аденоидах полости носа , допускается использование при вагинальных и ректальных полипах . Оказывает локальное поддерживающее действие и способствует улучшению состояния слизистых ."
"p660","Специи","Имбирь молотый","50 г","1810",,"молотый","Россия","24 месяца","4690324013464","","12","False","imbir-molotyi","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fimbir-molotyi.jpg?alt=media&token=b46bb2b0-4c53-4c47-b7d2-a9fb4abd034b","https://www.flip.kz/catalog?prod=4143295","имбирь молотый",,"Имбирь молотый — перемолотый до состояния порошка корень одноимённого травянистого растения . Обладает пикантным вкусом и тонким ароматом , а также богатой палитрой полезных свойств. Корень имбиря содержит эфирные масла, аминокислоты и витамины , включая A, C и группу B, а также железо, магний, фосфор и кальций. С древних времён арабы и греки использовали имбирь для восстановления мужской силы и поддержки женского здоровья . В современной практике имбирь ценится как продукт, способствующий усилению полового влечения и жизненного тонуса . Молотый имбирь обладает спазмолитическим действием  и применяется при метеоризме и вздутии, а также при заболеваниях дыхательных путей. В сочетании с зелёным чаем и мёдом имбирь является эффективным средством для профилактики простудных заболеваний . Имбирный чай также способствует нормализации обмена веществ и поддержке снижения веса ."
"p661","Специи","Корица молотая","35 г","1563",,"молотый","Россия","24 месяца","4690324013440","","17","False","koritsa-molotaya","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fkoritsa-molotaya.jpg?alt=media&token=5e3b965d-4339-4fba-90c6-04cde39ae103","https://www.flip.kz/catalog?prod=4143321","Корица молотая",,"Корица — это высушенный внутренний слой коры вечнозелёного дерева коричник цейлонский , произрастающего в Индии, Индонезии, Малайзии и на Шри-Ланке. Корица считается главной зимней специей  — её легко узнать по тёплым древесно-пряным нотам и способности создавать уютную атмосферу . Считается, что даже вдыхание аромата корицы способствует активации работы мозга . Также предполагается, что корица может оказывать поддерживающее действие при нейродегенеративных изменениях, помогая защищать клетки. Полезные свойства корицы включают поддержку при диабете , защиту от грибковых и бактериальных инфекций , улучшение когнитивных функций , поддержку пищеварения  и укрепление иммунной системы . В традиционной китайской медицине и аюрведе корица ценится за выраженные согревающие свойства . Она помогает облегчить состояние при простуде и гриппе, особенно в сочетании с имбирным чаем . Для приготовления аюрведического напитка заварите палочку корицы и пакетик зелёного чая в..."
"p662","Специи","Кардамон молотый","50 г","4442",,"молотый","Россия","24 месяца","4690324017691","","10","False","kardamon-molotyi","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fkardamon-molotyi.jpg?alt=media&token=68327ee6-7e1b-45dd-8c9e-bb739be72b11","https://www.flip.kz/catalog?prod=4143433","Кардамон молотый",,"«Царь специй»  — именно такое прозвище получил кардамон . Если на вашей кухне ещё нет этой пряности, самое время её приобрести, ведь она используется для приготовления самых разных блюд . Кардамон добавляют в выпечку и кофе , используют для маринадов. Специя ценится за яркий и насыщенный аромат с характерными камфорными нотами . Кардамон содержит 3–8% эфирного масла, а также жирные масла и ценный комплекс полезных веществ : кальций, фосфор, железо, магний, цинк, витамины группы B, C и PP. По содержанию цинка кардамон превосходит многие другие пряности . Благодаря богатому составу специя обладает рядом полезных свойств  — применяется при астме, бронхитах, простудных заболеваниях и кашле . Также кардамон благотворно влияет на нервную систему , улучшает настроение и способствует эмоциональному расслаблению . Нередко включается в травяные сборы для улучшения пищеварения ."
"p663","Специи","Куркума молотая","50 г","1810",,"порошок","Россия","24 месяца","4690324013419","","17","False","kurkuma-molotaya","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fkurkuma-molotaya.jpg?alt=media&token=7dc466a3-eb90-41e5-8f3f-734e9d0ede09","https://www.flip.kz/catalog?prod=4143466","корень куркумы молотый",,"Порошок куркумы получают из корневища многолетнего растения , являющегося сородичем имбиря. Свежее корневище куркумы обладает ярко выраженным пряным ароматом, а при сушке приобретает слегка лекарственный оттенок . Корни измельчают, и в результате получается ярко-жёлтый порошок с мягкой жгучестью и горьковатым вкусом, обладающий тонким своеобразным ароматом. Дегустаторы описывают его как тёплый, слегка перечный вкус чёрного перца с землистыми нотами горчицы . Куркума содержит около 2,5% жирных кислот , а также железо, фосфор, кальций, йод и витамины C, K и группы B . Допустимой нормой потребления считается до 5 граммов куркумы в день  — примерно 1 чайная ложка с горкой."
"p664","Специи","Розмарин сушеный","35 г","1728",,,"Россия","24 месяца","4690324013488","","18","False","rozmarin-sushenyi","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Frozmarin-sushenyi.jpg?alt=media&token=686d0a4e-2a7a-4139-920d-0db64fb1ab5a","https://www.flip.kz/catalog?prod=4143494","Розмарин сушеный",,"Розмарин — многолетний вечнозелёный кустарник  из семейства яснотковых, родственник базилика, мяты, душицы, мелиссы и шалфея. Гурманы описывают его аромат как сосновый, смолистый, вяжущий, перечный и лимонно-древесный . В букете розмарина ощущаются ноты вечнозелёных растений, камфоры, цитрусовых, лаванды, шалфея и мяты . Розмарин использовался в лечебных целях ещё древними греками и римлянами . Он является источником витамина A, тиамина и магния , а также богат пищевыми волокнами, витаминами C и B6, фолиевой кислотой, кальцием, железом и марганцем . Эфирное масло розмарина содержит 10–20% камфоры, что придаёт ему выраженный аромат и свойства . В 1 столовой ложке измельчённых свежих листьев розмарина содержится около 1% суточной нормы витамина A . Общая суточная доза высушенной травы не должна превышать 4–6 граммов ."
"p665","Таблетки и капсулы","Капсулы для поддержки женского здоровья «Daily for women»","120 капсул","29375",,"капсулы","Казахстан","24 месяца","4870253160013","","0","False","kapsuly-dlya-podderzhki-zhenskogo-zdorovya-daily-for-women","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fkapsuly-dlya-podderzhki-zhenskogo-zdorovya-daily-for-women.jpg?alt=media&token=8dee1d32-5c0b-4378-9ba3-f743ce3cf7a0","https://www.flip.kz/catalog?prod=4143521","Красный аманит(мухомор) 50.00 мг	Фенугрек 25.00 мг Ежовик 50.00 мг	Цистанхэ 41.67 мг Кордицепс 50.00 мг	Змейголовник 16.67 мг Полынь 41.67 мг	Ферула омик 16.67 мг Родиола розовая 33.33 мг	Астрагал 16.67 мг Мака 41.67 мг	Боровая матка 25.00 мг Куркума 25.00 мг	Таволга цветки 16.67 мг",,"Капсулы для поддержки женского здоровья «Daily for women» 🌸 — это специализированный комплекс полезных растений и грибов для всесторонней поддержки женского здоровья и энергии. Концентрация экстрактов 30:1 обеспечивает выраженное и накопительное действие ✨. Средство предназначено для женщин от 18 до 45 лет и подходит для регулярного приёма 💗.

<strong>Преимущества:</strong> 🧩
• способствует регуляции гормонального баланса и поддержке нормального менструального цикла ⚖️;
• поддерживает репродуктивное здоровье и функции яичников 🌺;
• повышает уровень энергии и либидо 🔥, помогает справляться со стрессом и усталостью;
• поддерживает здоровье ЖКТ, печени и почек 🍽️🛡️.

<strong>Способ применения и дозировка:</strong> 🥄
4 капсулы 1 раз в день перед завтраком, запивая водой или безалкогольным напитком 🚰. Продолжительность приёма — 1–3 месяца 📅.
1 баночка = 120 капсул (1 курс)."
"p666","Таблетки и капсулы","Капсулы для поддержки женского здоровья «Daily for women 45+»","120 капсул","38000",,"капсулы","Казахстан","24 месяца","4870253160150","","2","False","kapsuly-dlya-podderzhki-zhenskogo-zdorovya-daily-for-women-45","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fkapsuly-dlya-podderzhki-zhenskogo-zdorovya-daily-for-women-45.jpg?alt=media&token=f136a665-ad53-4ef8-bde4-d0e05ed58c98","https://www.flip.kz/catalog?prod=4143596","Красный аманит(мухомор) 50.00 мг	Черника 41.67 мг Ежовик 50.00 мг	Цистанхэ 41.67 мг Кордицепс 50.00 мг	Змейголовник 16.67 мг Полынь 41.67 мг	Ферула омик 16.67 мг Ятрышник 16.67 мг	Астрагал 16.67 мг Якорцы 41.67 мг	Гинкго билоба 25.00 мг Окопник 16.67 мг	Таволга цветки 16.67 мг",,"Капсулы для поддержки женского здоровья «Daily for women 45+»  — специализированный комплекс полезных растений и грибов для мягкой поддержки возрастных изменений женского организма. Концентрация экстрактов 30:1 обеспечивает выраженное и накопительное действие . Средство предназначено для женщин от 45 лет и подходит для курсового приёма . Преимущества:  • способствует регуляции гормонального баланса в период менопаузы и облегчению симптомов климакса ; • поддерживает здоровье глаз  и память, способствует сохранению когнитивных функций ; • помогает снижать воспалительные процессы и поддерживать здоровье суставов ; • способствует заживлению тканей и поддерживает общее состояние организма . Способ применения и дозировка:  4 капсулы 1 раз в день перед завтраком, запивая водой или безалкогольным напитком . Продолжительность приёма — 1–3 месяца . 1 баночка = 120 капсул (1 курс)."
"p667","Таблетки и капсулы","Капсулы для поддержки мужского здоровья «Daily for men»","120 капсул","60630",,"капсулы","Казахстан","24 месяца","4870253160129","","1","False","kapsuly-dlya-podderzhki-muzhskogo-zdorovya-daily-for-men","https://firebasestorage.googleapis.com/v0/b/travnik-5cc55.firebasestorage.app/o/products%2Fkapsuly-dlya-podderzhki-muzhskogo-zdorovya-daily-for-men.jpg?alt=media&token=a5ed6849-daf0-4d51-97d6-26af69581c26","https://www.flip.kz/catalog?prod=4144275","Пантерный аманит (мухомор) 50.00 мг	Кыст аль хинди 8.33 мг Ежовик 50.00 мг	Цистанхэ 41.67 мг Кордицепс 50.00 мг	Змееголовник 16.67 мг Таволги цветки 16.67 мг	Ферула омик 16.67 мг Ятрышник 41.67 мг	Астрагал 16.67 мг Куркума 25.00 мг	Любисток 50.00 мг Гуарана экстракт 16.67 мг	Левзея 33.33 мг",,"Капсулы для поддержки мужского здоровья «Daily for men» 💪 — специализированный комплекс полезных растений и грибов для всесторонней поддержки мужского здоровья и силы. Концентрация экстрактов 30:1 обеспечивает выраженное и накопительное действие ✨. Средство предназначено для мужчин от 18 до 45 лет и подходит для курсового приёма 🔥.

<strong>Преимущества:</strong> 🧩
• способствует регуляции гормонального баланса и поддержке репродуктивного здоровья ⚖️;
• поддерживает здоровье сердечно-сосудистой системы ❤️;
• повышает физическую и умственную работоспособность 💥;
• улучшает когнитивные функции и память 🧠.

<strong>Способ применения и дозировка:</strong> 🥄
4 капсулы 1 раз в день перед завтраком, запивая водой или безалкогольным напитком 🚰. Продолжительность приёма — 1–3 месяца 📅.
1 баночка = 120 капсул (1 курс)."
